id,type,mc_account_id,approved,name,logo_image,hidden,email,address,address2,city,state_id,zip,created,updated,deleted_date,user_access_id,resource_name,suite,lat,lng,contact_name,contact_phone,website,youtube_video_url,html_description,short_desc,mc_account_listings_resources_ids,mc_account_listings_sectors_ids,additional_institutions,institution_name,state,online_only,region_facet,funding_facet,physical_space_facet,facilities_facet,nonprofit_facet,professional_services_facet,other_facet,sectors_facet,all_sectors,additional_info,template_file,css_file,meta_description,meta_title,meta_keywords
556,3,34bf9eca4df38334f6e1cbcd9575c26e05f66420,Yes,Chicago Innovation Exchange,/filebin/uploads/34bf9eca4df38334f6e1cbcd9575c26e05f66420/556.jpg,No,kbarrett@uchicago.edu,1452 E 53rd Street,2nd Floor,Chicago,13,60615,0000-00-00 00:00:00,12/4/14 9:44,0000-00-00 00:00:00,26,Chicago Innovation Exchange,,41.7995243,-87.5899322,Kristin Barrett,3125668203,https://cie.uchicago.edu,,"<p>The&nbsp;Chicago&nbsp;Innovation&nbsp;Exchange (CIE)&nbsp;is the University of&nbsp;Chicago&rsquo;s new hub for multidisciplinary collaborations. We support business start-up activities and entrepreneurs converting research and ideas into solutions benefitting society.&nbsp;The CIE will bring together the University&rsquo;s distinctive strengths in research and resources from a network of world-class entrepreneurship programs to drive innovation in a range of areas, applying scientific discoveries to generate scalable solutions to difficult societal problems.<br /> &nbsp;</p>",,,,,University of Chicago ,,No,,,,,,,,,,"----------------------------------------------
Resource Claimed
2014-07-08 15:45:35
Kristin Barrett --> http://www.illinoisinnovation.com/mightysite/edit_record.php?tablename=mc_account&id=130
----------------------------------------------
",template.php,default.css,,,
557,3,0dcd412c8e50cdd70b18a27ea70e7a26ee193168,Yes,The Nest,/filebin/uploads/0dcd412c8e50cdd70b18a27ea70e7a26ee193168/557.png,No,info@thenestpeoria.co,826B SW Adams,,Peoria,13,61602,6/18/14 12:27,12/5/14 11:32,0000-00-00 00:00:00,26,The Nest,,40.685355,-89.598803,Randon Gettys,,www.thenestpeoria.co,,"<p>The Nest is a coworking space in Peoria's historic Warehouse District. It is a shared work environment that combines the flexibility that independent professionals have with the connectedness they need. The goal of The Nest is to lower the barrier of entry to business by providing shared office amenities, as well as foster an environment of collaboration among individuals and organizations.<br /> <br /> The Nest is also home to Project | Rocket Science, a 21st Century Learning Lab dedicated to design, development, and entrepreneurial thinking. With small classes focusing on creativity, technology, and collaboration, the space hopes to inspire and grow the impact of startup and innovation activities within Greater Peoria.</p>",,,,,,,No,,,,,,,,,,"----------------------------------------------
Resource Added
2014-06-18 12:27:51
Randon Gettys --> http://www.illinoisinnovation.com/mightysite/edit_record.php?tablename=mc_account&id=121
----------------------------------------------
",template.php,default.css,,,
559,3,,No,Boone Management Group,filebin/boone.png,No,,"2248 W. Belmont Ave, #38 ",,Chicago,13,60618,0000-00-00 00:00:00,12/3/14 16:50,0000-00-00 00:00:00,26,Boone Management Group,,41.939752,-87.685156,,,http://boonemanagementgroup.com/,,"<p><span>Founded in 2010, clients work with Boone Management Group Inc for the in-sourced approach that helps them tackle their most pressing change management challenges. <span>Boone Management Group Inc. is committed to providing our clients with the standard of excellence in business strategy advising through business growth and people management solutions.&nbsp;Clients work with the combined expertise in business strategy, human capital management and talent search and acquisition giving a holistic solution to your business needs.&nbsp;</span><span><br /><br /></span></span><span><br /></span></p>",,,,,,,No,,,,,,,,,,,template.php,default.css,,,
560,3,,No,The Warehouse,filebin/lightbank.png,No,,600 W. Chicago Ave,,Chicago,13,60618,0000-00-00 00:00:00,12/5/14 11:34,0000-00-00 00:00:00,26,The Warehouse,,41.896917,-87.643547,,,http://www.thewarehousechi.com/,,"<p>Founded in 2013 by Lightbank, The Warehouse is a&nbsp;<span>coworking space for the tech community in Chicago. Located at 600 W, a tech hub in Chicago, this new membership driven space surrounds thinkers and innovators with other venture-backed entrepreneurs.&nbsp;</span></p>",,,,,Lightbank,,No,,,,,,,,,,,template.php,default.css,,,
561,3,4229bc69d4e05e5c0463da26ac09f2428afbf50a,Yes,Project | Rocket Science,/filebin/uploads/4229bc69d4e05e5c0463da26ac09f2428afbf50a/561.jpg,Yes,amy@startuppeoria.com,826B South West Adams Street,,Peoria,13,61605,6/19/14 16:12,6/19/14 16:12,0000-00-00 00:00:00,1,Project | Rocket Science,2nd Floor,,,Amy Lambert,309.321.0033,www.projectrocketscience.com,,"Project | Rocket Science builds immersive learning in creativity, technology and collaboration to grow the skills of designers, developers, entrepreneurs, intrapreneurs and innovators in Central Illinois. ",,,,,,,No,,,,,,,,,,"----------------------------------------------
Resource Added
2014-06-19 16:12:15
Amy Lambert --> http://www.illinoisinnovation.com/mightysite/edit_record.php?tablename=mc_account&id=124
----------------------------------------------
",template.php,default.css,,,
562,3,4229bc69d4e05e5c0463da26ac09f2428afbf50a,Yes,Startup Peoria,/filebin/uploads/4229bc69d4e05e5c0463da26ac09f2428afbf50a/562.jpg,No,info@startuppeoria.com,826B South West Adams Street,,Peoria,13,61605,6/19/14 16:30,3/2/15 14:00,0000-00-00 00:00:00,26,Startup Peoria,,,,Jake Hamann and Amy Lambert,,www.startupeoria.com,,"<p>Startup Peoria exists to develop, encourage and promote the entrepreneurial startup community in the Central Illinois region. Our vision is to provide entrepreneurs and intrapreneurs with the tools, resources and ecosystem to ideate, collaborate and launch successful businesses that contribute to the long-term growth and prosperity of the local economy.</p>",,,,"Project | Rocket Science, The Nest",,,No,,,,,,,,,,"----------------------------------------------
Resource Added
2014-06-19 16:30:01
Amy Lambert --> http://www.illinoisinnovation.com/mightysite/edit_record.php?tablename=mc_account&id=124
----------------------------------------------
",template.php,default.css,,,
563,3,1d1349b1cb24fd57d8b06b83e24e30c126ed3dd6,Yes,Roundtable Healthcare Partners,filebin/roundtable-logo-homepage.jpg,No,,272 East Deerpath Road,,Lake Forest,13,60045,6/26/14 18:01,12/4/14 17:12,0000-00-00 00:00:00,26,Roundtable Healthcare Partners,Suite 350,42.251247,-87.840431,,,http://www.otable.com,http://www.youtube.com/user/otable,"<p><span>RoundTable Healthcare Partners was founded in 2001 and is based in Lake Forest, Illinois. We have a unique combination of operating and transaction professionals who have worked together for more than 20 years, and have over 200 years of collective healthcare experience in medical products, devices, pharmaceuticals, and distribution.</span></p>",,,,,,Illinois,No,,,,,,,,,,"----------------------------------------------
Resource Added
2014-06-26 18:01:39
Katherine Wright --> http://www.illinoisinnovation.com/mightysite/edit_record.php?tablename=mc_account&id=127
----------------------------------------------
",template.php,default.css,,,
619,3,,Yes,Shore Capital Partners,filebin/shore-logo.png,No,info@shorecp.com,1 E. Wacker Drive,,Chicago,13,60601,0000-00-00 00:00:00,12/5/14 10:49,0000-00-00 00:00:00,26,Shore Capital Partners,Suite 400,41.886619,-87.627552,,(312) 348-7580,http://www.shorecp.com/,,"<p><span>Shore Capital Partners (""Shore"") is a healthcare-focused lower middle market private equity firm that specializes in partnering with companies that have between $5 and $50 million of revenue.&nbsp; Shore is focused on making control equity investments within the healthcare services, products and distribution markets.&nbsp; Utilizing a proactive, research-led investment process, our approach is to support entrepreneurs with capital, business development expertise, and industry knowledge.&nbsp; Shore targets investments in proven, successful private companies with superior management teams, stable cash flow, and significant growth potential, including organic and growth through industry consolidation.</span></p>",,,,,,Illinois,No,,,,,,,,,,,template.php,default.css,,,
564,3,4c5f8ba79333009a469bd172651447809d79c323,Yes,"Delaney Law, PC",/filebin/uploads/4c5f8ba79333009a469bd172651447809d79c323/564.jpg,No,media@delaney-law.com,444 North Wabash Avenue,Third Floor,Chicago,13,60611,6/27/14 13:46,12/5/14 11:47,0000-00-00 00:00:00,26,"Delaney Law, PC",,,,Brigid Kathleen,,http://delaney-law.com/,,"<p>Delaney Law is a client driven business litigation firm that provides top notch legal counsel for companies and individuals. Our practice areas include Corporate Law, International Business, Real Estate, Hospitality, Tax &amp; Bankruptcy as well as State and Federal Litigation (Civil and Criminal).</p>",,,,,,,No,,,,,,,,,,"----------------------------------------------
Resource Added
2014-06-27 13:46:10
Bill Delaney --> http://www.illinoisinnovation.com/mightysite/edit_record.php?tablename=mc_account&id=128
----------------------------------------------
",template.php,default.css,,,
565,3,73f42e028970290223828fd6a7d730cf1afae94e,Yes,A1 Active Care,/filebin/uploads/73f42e028970290223828fd6a7d730cf1afae94e/565.jpg,Yes,a1activecare@gmail.com,1016 W. Jackson Blvd.,,Chicago,13,60607,7/8/14 15:13,7/8/14 15:13,0000-00-00 00:00:00,1,A1 Active Care,,,,Chewanna Lacy,312 675-8471,http://a1activecare.com,,"Home Healthcare Services, Backup Childcare, Caregiver and Certified Home Health Aides. (Licensed, Bonded & Insured).",,,,,,,No,,,,,,,,,,"----------------------------------------------
Resource Added
2014-07-08 15:13:57
A1 Active Care --> http://www.illinoisinnovation.com/mightysite/edit_record.php?tablename=mc_account&id=129
----------------------------------------------
",template.php,default.css,,,
603,3,,Yes,High Street Capital,filebin/highstreetcapital.png,No,Info@HighStreetCapital.com,150 North Wacker Drive,,Chicago,13,60606,0000-00-00 00:00:00,12/4/14 15:35,0000-00-00 00:00:00,26,High Street Capital,Suite 2420,41.88463,-87.637386,,,http://www.highstreetcapital.com/,,"<p>We are business builders. We are dedicated to, and passionate about, finding differentiated companies and fundamentally improving them. We back this strategy with our own personal capital. Our approach starts with seeking opportunities to improve selected businesses within the lower middle market. It includes a willingness and ability to offer flexible and creative solutions to business owners looking for liquidity.</p>",,,,,http://www.highstreetcapital.com/,Illinois,No,,,,,,,,,,,template.php,default.css,,,
576,3,,Yes,NextSpace River North,filebin/nextspace.jpg,No,rivernorth@nextspace.us,230 W Superior Street,2nd Floor,Chicago,13,60654,0000-00-00 00:00:00,12/4/14 16:26,0000-00-00 00:00:00,26,NextSpace River North,,41.895872,-87.635507,,312-929-4356,http://nextspace.us/nextspace-river-north/,,"<p><span>NextSpace River North is located in the heart of Chicago&rsquo;s downtown gallery district. We are situated just beneath the &ldquo;Chicago&rdquo; CTA stop, and half a block from the #66 bus route.&nbsp;Our members come from a variety of industries: software, design, marketing, legal, architecture, and engineering, just to name a few. Some of them are lifelong freelancers, while others have been downsized from bigger companies and are just beginning to venture out on their own.&nbsp;We think they&rsquo;re pretty cool, and we love spending our days with them!</span></p>",,,,,,IL,No,,,,,,,,,,,template.php,default.css,,,
569,3,,No,Catalyze Chicago,filebin/images/Resource_Logos/Catalyze_Chicago_Logo.png,No,,650 W Lake St ,,Chicago,13,60661,0000-00-00 00:00:00,7/11/14 11:54,0000-00-00 00:00:00,21,Catalyze Chicago,Suite #220,41.886006,-87.644775,,,http://www.catalyzechicago.org/,,"<p>Catalyze Chicago is a non-profit coworking space dedicated to Chicago's hardware focused entrepreneurs.&nbsp;This West Loop studio hosts a community of designers, engineers, hackers, makers, movers and shakers.&nbsp;The first of its kind in the city, we provide not only shared office and workspace, but also access to tools and the broad expertise of a uniquely talented community.&nbsp;As a not-for-profit entity and users of our own space, we are committed to 100% reinvestment to provide our members the best possible resources we can. We are also avid supporters of the arts and sciences, dedicated to sharing the wonders of design and engineering with local students, colleges and museum communities.</p>",,,,,,Illinois,No,,,,,,,,,,,template.php,default.css,,,hardware entrepreneurs
